"cell_id";"species";"observations";"guild";"status";"record.type"
15;"Hemiphaga_novaeseelandiae";36;"birds";"Native";"TIER1"
16;"Hemiphaga_novaeseelandiae";22;"birds";"Native";"TIER1"
17;"Hemiphaga_novaeseelandiae";2;"birds";"Native";"TIER1"
18;"Hemiphaga_novaeseelandiae";47;"birds";"Native";"TIER1"
19;"Hemiphaga_novaeseelandiae";29;"birds";"Native";"TIER1"
20;"Hemiphaga_novaeseelandiae";6;"birds";"Native";"TIER1"
22;"Hemiphaga_novaeseelandiae";3;"birds";"Native";"TIER1"
25;"Hemiphaga_novaeseelandiae";8;"birds";"Native";"TIER1"
27;"Hemiphaga_novaeseelandiae";39;"birds";"Native";"TIER1"
28;"Hemiphaga_novaeseelandiae";14;"birds";"Native";"TIER1"
29;"Hemiphaga_novaeseelandiae";15;"birds";"Native";"TIER1"
30;"Hemiphaga_novaeseelandiae";20;"birds";"Native";"TIER1"
31;"Hemiphaga_novaeseelandiae";14;"birds";"Native";"TIER1"
32;"Hemiphaga_novaeseelandiae";55;"birds";"Native";"TIER1"
33;"Hemiphaga_novaeseelandiae";13;"birds";"Native";"TIER1"
36;"Hemiphaga_novaeseelandiae";7;"birds";"Native";"TIER1"
37;"Hemiphaga_novaeseelandiae";28;"birds";"Native";"TIER1"
38;"Hemiphaga_novaeseelandiae";17;"birds";"Native";"TIER1"
40;"Hemiphaga_novaeseelandiae";17;"birds";"Native";"TIER1"
41;"Hemiphaga_novaeseelandiae";35;"birds";"Native";"TIER1"
42;"Hemiphaga_novaeseelandiae";2;"birds";"Native";"TIER1"
45;"Hemiphaga_novaeseelandiae";22;"birds";"Native";"TIER1"
46;"Hemiphaga_novaeseelandiae";34;"birds";"Native";"TIER1"
49;"Hemiphaga_novaeseelandiae";69;"birds";"Native";"TIER1"
50;"Hemiphaga_novaeseelandiae";3;"birds";"Native";"TIER1"
51;"Hemiphaga_novaeseelandiae";8;"birds";"Native";"TIER1"
52;"Hemiphaga_novaeseelandiae";1;"birds";"Native";"TIER1"
53;"Hemiphaga_novaeseelandiae";25;"birds";"Native";"TIER1"
54;"Hemiphaga_novaeseelandiae";16;"birds";"Native";"TIER1"
55;"Hemiphaga_novaeseelandiae";11;"birds";"Native";"TIER1"
14;"Hymenolaimus_malacorhynchos";1;"birds";"Native";"TIER1"
15;"Hymenolaimus_malacorhynchos";5;"birds";"Native";"TIER1"
16;"Hymenolaimus_malacorhynchos";2;"birds";"Native";"TIER1"
18;"Hymenolaimus_malacorhynchos";2;"birds";"Native";"TIER1"
19;"Hymenolaimus_malacorhynchos";6;"birds";"Native";"TIER1"
20;"Hymenolaimus_malacorhynchos";2;"birds";"Native";"TIER1"
27;"Hymenolaimus_malacorhynchos";32;"birds";"Native";"TIER1"
32;"Hymenolaimus_malacorhynchos";5;"birds";"Native";"TIER1"
33;"Hymenolaimus_malacorhynchos";1;"birds";"Native";"TIER1"
37;"Hymenolaimus_malacorhynchos";4;"birds";"Native";"TIER1"
38;"Hymenolaimus_malacorhynchos";1;"birds";"Native";"TIER1"
40;"Hymenolaimus_malacorhynchos";2;"birds";"Native";"TIER1"
41;"Hymenolaimus_malacorhynchos";3;"birds";"Native";"TIER1"
45;"Hymenolaimus_malacorhynchos";7;"birds";"Native";"TIER1"
46;"Hymenolaimus_malacorhynchos";6;"birds";"Native";"TIER1"
49;"Hymenolaimus_malacorhynchos";13;"birds";"Native";"TIER1"
53;"Hymenolaimus_malacorhynchos";1;"birds";"Native";"TIER1"
5;"Meleagris_gallopavo";2;"birds";"Exotic";"TIER1"
9;"Meleagris_gallopavo";1;"birds";"Exotic";"TIER1"
13;"Meleagris_gallopavo";2;"birds";"Exotic";"TIER1"
15;"Meleagris_gallopavo";1;"birds";"Exotic";"TIER1"
18;"Meleagris_gallopavo";1;"birds";"Exotic";"TIER1"
20;"Meleagris_gallopavo";1;"birds";"Exotic";"TIER1"
7;"Mohoua_albicilla";3;"birds";"Native";"TIER1"
8;"Mohoua_albicilla";1;"birds";"Native";"TIER1"
9;"Mohoua_albicilla";2;"birds";"Native";"TIER1"
10;"Mohoua_albicilla";6;"birds";"Native";"TIER1"
12;"Mohoua_albicilla";7;"birds";"Native";"TIER1"
13;"Mohoua_albicilla";25;"birds";"Native";"TIER1"
14;"Mohoua_albicilla";27;"birds";"Native";"TIER1"
15;"Mohoua_albicilla";42;"birds";"Native";"TIER1"
16;"Mohoua_albicilla";26;"birds";"Native";"TIER1"
18;"Mohoua_albicilla";47;"birds";"Native";"TIER1"
19;"Mohoua_albicilla";58;"birds";"Native";"TIER1"
20;"Mohoua_albicilla";15;"birds";"Native";"TIER1"
25;"Mohoua_albicilla";13;"birds";"Native";"TIER1"
29;"Mohoua_albicilla";7;"birds";"Native";"TIER1"
30;"Mohoua_albicilla";23;"birds";"Native";"TIER1"
31;"Mohoua_albicilla";1;"birds";"Native";"TIER1"
37;"Mohoua_albicilla";1;"birds";"Native";"TIER1"
41;"Mohoua_albicilla";1;"birds";"Native";"TIER1"
49;"Mohoua_albicilla";4;"birds";"Native";"TIER1"
10;"Mohoua_ochrocephala";1;"birds";"Native";"TIER1"
28;"Mohoua_ochrocephala";1;"birds";"Native";"TIER1"
37;"Mohoua_ochrocephala";1;"birds";"Native";"TIER1"
41;"Mohoua_ochrocephala";8;"birds";"Native";"TIER1"
45;"Mohoua_ochrocephala";2;"birds";"Native";"TIER1"
46;"Mohoua_ochrocephala";3;"birds";"Native";"TIER1"
49;"Mohoua_ochrocephala";16;"birds";"Native";"TIER1"
50;"Mohoua_ochrocephala";1;"birds";"Native";"TIER1"
51;"Mohoua_ochrocephala";3;"birds";"Native";"TIER1"
53;"Mohoua_ochrocephala";2;"birds";"Native";"TIER1"
55;"Mohoua_ochrocephala";1;"birds";"Native";"TIER1"
2;"Nestor_meridionalis";1;"birds";"Native";"TIER1"
4;"Nestor_meridionalis";4;"birds";"Native";"TIER1"
5;"Nestor_meridionalis";4;"birds";"Native";"TIER1"
8;"Nestor_meridionalis";15;"birds";"Native";"TIER1"
10;"Nestor_meridionalis";9;"birds";"Native";"TIER1"
12;"Nestor_meridionalis";3;"birds";"Native";"TIER1"
13;"Nestor_meridionalis";4;"birds";"Native";"TIER1"
14;"Nestor_meridionalis";22;"birds";"Native";"TIER1"
15;"Nestor_meridionalis";25;"birds";"Native";"TIER1"
16;"Nestor_meridionalis";9;"birds";"Native";"TIER1"
18;"Nestor_meridionalis";4;"birds";"Native";"TIER1"
19;"Nestor_meridionalis";24;"birds";"Native";"TIER1"
20;"Nestor_meridionalis";7;"birds";"Native";"TIER1"
22;"Nestor_meridionalis";2;"birds";"Native";"TIER1"
25;"Nestor_meridionalis";1;"birds";"Native";"TIER1"
27;"Nestor_meridionalis";101;"birds";"Native";"TIER1"
28;"Nestor_meridionalis";11;"birds";"Native";"TIER1"
29;"Nestor_meridionalis";2;"birds";"Native";"TIER1"
30;"Nestor_meridionalis";6;"birds";"Native";"TIER1"
31;"Nestor_meridionalis";14;"birds";"Native";"TIER1"
32;"Nestor_meridionalis";169;"birds";"Native";"TIER1"
33;"Nestor_meridionalis";4;"birds";"Native";"TIER1"
36;"Nestor_meridionalis";1;"birds";"Native";"TIER1"
37;"Nestor_meridionalis";12;"birds";"Native";"TIER1"
38;"Nestor_meridionalis";31;"birds";"Native";"TIER1"
40;"Nestor_meridionalis";41;"birds";"Native";"TIER1"
41;"Nestor_meridionalis";56;"birds";"Native";"TIER1"
45;"Nestor_meridionalis";38;"birds";"Native";"TIER1"
46;"Nestor_meridionalis";72;"birds";"Native";"TIER1"
49;"Nestor_meridionalis";106;"birds";"Native";"TIER1"
50;"Nestor_meridionalis";8;"birds";"Native";"TIER1"
53;"Nestor_meridionalis";44;"birds";"Native";"TIER1"
54;"Nestor_meridionalis";15;"birds";"Native";"TIER1"
22;"Nestor_notabilis";1;"birds";"Native";"TIER1"
27;"Nestor_notabilis";80;"birds";"Native";"TIER1"
28;"Nestor_notabilis";5;"birds";"Native";"TIER1"
31;"Nestor_notabilis";3;"birds";"Native";"TIER1"
32;"Nestor_notabilis";76;"birds";"Native";"TIER1"
33;"Nestor_notabilis";8;"birds";"Native";"TIER1"
36;"Nestor_notabilis";13;"birds";"Native";"TIER1"
37;"Nestor_notabilis";95;"birds";"Native";"TIER1"
38;"Nestor_notabilis";59;"birds";"Native";"TIER1"
40;"Nestor_notabilis";53;"birds";"Native";"TIER1"
41;"Nestor_notabilis";119;"birds";"Native";"TIER1"
42;"Nestor_notabilis";17;"birds";"Native";"TIER1"
45;"Nestor_notabilis";52;"birds";"Native";"TIER1"
46;"Nestor_notabilis";135;"birds";"Native";"TIER1"
47;"Nestor_notabilis";7;"birds";"Native";"TIER1"
49;"Nestor_notabilis";161;"birds";"Native";"TIER1"
50;"Nestor_notabilis";5;"birds";"Native";"TIER1"
51;"Nestor_notabilis";1;"birds";"Native";"TIER1"
53;"Nestor_notabilis";28;"birds";"Native";"TIER1"
7;"Notiomystis_cincta";2;"birds";"Native";"TIER1"
29;"Notiomystis_cincta";3;"birds";"Native";"TIER1"
1;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
2;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
5;"Passer_domesticus";7;"birds";"Exotic";"TIER1"
7;"Passer_domesticus";2;"birds";"Exotic";"TIER1"
9;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
10;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
13;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
14;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
20;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
27;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
33;"Passer_domesticus";4;"birds";"Exotic";"TIER1"
37;"Passer_domesticus";4;"birds";"Exotic";"TIER1"
38;"Passer_domesticus";2;"birds";"Exotic";"TIER1"
43;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
46;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
49;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
50;"Passer_domesticus";1;"birds";"Exotic";"TIER1"
51;"Passer_domesticus";2;"birds";"Exotic";"TIER1"
1;"Petroica_australis";1;"birds";"Native";"TIER1"
2;"Petroica_australis";2;"birds";"Native";"TIER1"
7;"Petroica_australis";3;"birds";"Native";"TIER1"
10;"Petroica_australis";11;"birds";"Native";"TIER1"
12;"Petroica_australis";3;"birds";"Native";"TIER1"
13;"Petroica_australis";16;"birds";"Native";"TIER1"
14;"Petroica_australis";30;"birds";"Native";"TIER1"
15;"Petroica_australis";41;"birds";"Native";"TIER1"
16;"Petroica_australis";24;"birds";"Native";"TIER1"
18;"Petroica_australis";69;"birds";"Native";"TIER1"
19;"Petroica_australis";45;"birds";"Native";"TIER1"
20;"Petroica_australis";7;"birds";"Native";"TIER1"
22;"Petroica_australis";3;"birds";"Native";"TIER1"
25;"Petroica_australis";1;"birds";"Native";"TIER1"
27;"Petroica_australis";129;"birds";"Native";"TIER1"
28;"Petroica_australis";33;"birds";"Native";"TIER1"
29;"Petroica_australis";4;"birds";"Native";"TIER1"
30;"Petroica_australis";2;"birds";"Native";"TIER1"
31;"Petroica_australis";19;"birds";"Native";"TIER1"
32;"Petroica_australis";204;"birds";"Native";"TIER1"
33;"Petroica_australis";13;"birds";"Native";"TIER1"
36;"Petroica_australis";9;"birds";"Native";"TIER1"
37;"Petroica_australis";21;"birds";"Native";"TIER1"
38;"Petroica_australis";48;"birds";"Native";"TIER1"
40;"Petroica_australis";1;"birds";"Native";"TIER1"
41;"Petroica_australis";1;"birds";"Native";"TIER1"
45;"Petroica_australis";1;"birds";"Native";"TIER1"
46;"Petroica_australis";24;"birds";"Native";"TIER1"
49;"Petroica_australis";45;"birds";"Native";"TIER1"
50;"Petroica_australis";23;"birds";"Native";"TIER1"
51;"Petroica_australis";3;"birds";"Native";"TIER1"
53;"Petroica_australis";19;"birds";"Native";"TIER1"
54;"Petroica_australis";6;"birds";"Native";"TIER1"
1;"Petroica_macrocephala";5;"birds";"Native";"TIER1"
2;"Petroica_macrocephala";14;"birds";"Native";"TIER1"
4;"Petroica_macrocephala";15;"birds";"Native";"TIER1"
5;"Petroica_macrocephala";10;"birds";"Native";"TIER1"
7;"Petroica_macrocephala";1;"birds";"Native";"TIER1"
8;"Petroica_macrocephala";19;"birds";"Native";"TIER1"
9;"Petroica_macrocephala";8;"birds";"Native";"TIER1"
10;"Petroica_macrocephala";27;"birds";"Native";"TIER1"
12;"Petroica_macrocephala";9;"birds";"Native";"TIER1"
13;"Petroica_macrocephala";34;"birds";"Native";"TIER1"
14;"Petroica_macrocephala";26;"birds";"Native";"TIER1"
15;"Petroica_macrocephala";49;"birds";"Native";"TIER1"
16;"Petroica_macrocephala";26;"birds";"Native";"TIER1"
17;"Petroica_macrocephala";2;"birds";"Native";"TIER1"
18;"Petroica_macrocephala";69;"birds";"Native";"TIER1"
19;"Petroica_macrocephala";62;"birds";"Native";"TIER1"
20;"Petroica_macrocephala";21;"birds";"Native";"TIER1"
22;"Petroica_macrocephala";3;"birds";"Native";"TIER1"
25;"Petroica_macrocephala";19;"birds";"Native";"TIER1"
27;"Petroica_macrocephala";132;"birds";"Native";"TIER1"
28;"Petroica_macrocephala";40;"birds";"Native";"TIER1"
29;"Petroica_macrocephala";14;"birds";"Native";"TIER1"
30;"Petroica_macrocephala";29;"birds";"Native";"TIER1"
31;"Petroica_macrocephala";30;"birds";"Native";"TIER1"
32;"Petroica_macrocephala";190;"birds";"Native";"TIER1"
33;"Petroica_macrocephala";34;"birds";"Native";"TIER1"
36;"Petroica_macrocephala";17;"birds";"Native";"TIER1"
37;"Petroica_macrocephala";94;"birds";"Native";"TIER1"
38;"Petroica_macrocephala";63;"birds";"Native";"TIER1"
40;"Petroica_macrocephala";48;"birds";"Native";"TIER1"
41;"Petroica_macrocephala";102;"birds";"Native";"TIER1"
42;"Petroica_macrocephala";7;"birds";"Native";"TIER1"
45;"Petroica_macrocephala";46;"birds";"Native";"TIER1"
46;"Petroica_macrocephala";98;"birds";"Native";"TIER1"
47;"Petroica_macrocephala";15;"birds";"Native";"TIER1"
48;"Petroica_macrocephala";1;"birds";"Native";"TIER1"
49;"Petroica_macrocephala";174;"birds";"Native";"TIER1"
50;"Petroica_macrocephala";41;"birds";"Native";"TIER1"
51;"Petroica_macrocephala";11;"birds";"Native";"TIER1"
52;"Petroica_macrocephala";2;"birds";"Native";"TIER1"
53;"Petroica_macrocephala";50;"birds";"Native";"TIER1"
54;"Petroica_macrocephala";26;"birds";"Native";"TIER1"
55;"Petroica_macrocephala";15;"birds";"Native";"TIER1"
1;"Phasianus_colchicus";1;"birds";"Exotic";"TIER1"
2;"Phasianus_colchicus";7;"birds";"Exotic";"TIER1"
4;"Phasianus_colchicus";3;"birds";"Exotic";"TIER1"
5;"Phasianus_colchicus";7;"birds";"Exotic";"TIER1"
6;"Phasianus_colchicus";2;"birds";"Exotic";"TIER1"
7;"Phasianus_colchicus";1;"birds";"Exotic";"TIER1"
8;"Phasianus_colchicus";4;"birds";"Exotic";"TIER1"
9;"Phasianus_colchicus";6;"birds";"Exotic";"TIER1"
10;"Phasianus_colchicus";13;"birds";"Exotic";"TIER1"
13;"Phasianus_colchicus";3;"birds";"Exotic";"TIER1"
14;"Phasianus_colchicus";6;"birds";"Exotic";"TIER1"
15;"Phasianus_colchicus";3;"birds";"Exotic";"TIER1"
18;"Phasianus_colchicus";6;"birds";"Exotic";"TIER1"
19;"Phasianus_colchicus";4;"birds";"Exotic";"TIER1"
20;"Phasianus_colchicus";7;"birds";"Exotic";"TIER1"
38;"Phasianus_colchicus";1;"birds";"Exotic";"TIER1"
43;"Phasianus_colchicus";2;"birds";"Exotic";"TIER1"
5;"Philesturnus_carunculatus";1;"birds";"Native";"TIER1"
7;"Philesturnus_carunculatus";4;"birds";"Native";"TIER1"
29;"Philesturnus_carunculatus";2;"birds";"Native";"TIER1"
2;"Platycercus_eximius";9;"birds";"Exotic";"TIER1"
4;"Platycercus_eximius";12;"birds";"Exotic";"TIER1"
5;"Platycercus_eximius";14;"birds";"Exotic";"TIER1"
7;"Platycercus_eximius";2;"birds";"Exotic";"TIER1"
8;"Platycercus_eximius";10;"birds";"Exotic";"TIER1"
9;"Platycercus_eximius";5;"birds";"Exotic";"TIER1"
10;"Platycercus_eximius";15;"birds";"Exotic";"TIER1"
13;"Platycercus_eximius";10;"birds";"Exotic";"TIER1"
14;"Platycercus_eximius";9;"birds";"Exotic";"TIER1"
15;"Platycercus_eximius";4;"birds";"Exotic";"TIER1"
17;"Platycercus_eximius";1;"birds";"Exotic";"TIER1"
18;"Platycercus_eximius";10;"birds";"Exotic";"TIER1"
19;"Platycercus_eximius";9;"birds";"Exotic";"TIER1"
25;"Platycercus_eximius";5;"birds";"Exotic";"TIER1"
29;"Platycercus_eximius";4;"birds";"Exotic";"TIER1"
30;"Platycercus_eximius";7;"birds";"Exotic";"TIER1"
1;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
2;"Porphyrio_melanotus";6;"birds";"Native";"TIER1"
4;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
5;"Porphyrio_melanotus";7;"birds";"Native";"TIER1"
7;"Porphyrio_melanotus";3;"birds";"Native";"TIER1"
8;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
9;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
10;"Porphyrio_melanotus";8;"birds";"Native";"TIER1"
14;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
15;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
16;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
18;"Porphyrio_melanotus";6;"birds";"Native";"TIER1"
19;"Porphyrio_melanotus";2;"birds";"Native";"TIER1"
20;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
22;"Porphyrio_melanotus";6;"birds";"Native";"TIER1"
25;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
27;"Porphyrio_melanotus";2;"birds";"Native";"TIER1"
28;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
29;"Porphyrio_melanotus";6;"birds";"Native";"TIER1"
31;"Porphyrio_melanotus";3;"birds";"Native";"TIER1"
32;"Porphyrio_melanotus";13;"birds";"Native";"TIER1"
33;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
36;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
37;"Porphyrio_melanotus";14;"birds";"Native";"TIER1"
38;"Porphyrio_melanotus";4;"birds";"Native";"TIER1"
40;"Porphyrio_melanotus";10;"birds";"Native";"TIER1"
41;"Porphyrio_melanotus";17;"birds";"Native";"TIER1"
43;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
46;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
47;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
49;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
50;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
51;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
53;"Porphyrio_melanotus";1;"birds";"Native";"TIER1"
54;"Porphyrio_melanotus";2;"birds";"Native";"TIER1"
1;"Prosthemadera_novaeseelandiae";4;"birds";"Native";"TIER1"
2;"Prosthemadera_novaeseelandiae";13;"birds";"Native";"TIER1"
4;"Prosthemadera_novaeseelandiae";16;"birds";"Native";"TIER1"
5;"Prosthemadera_novaeseelandiae";16;"birds";"Native";"TIER1"
6;"Prosthemadera_novaeseelandiae";1;"birds";"Native";"TIER1"
7;"Prosthemadera_novaeseelandiae";3;"birds";"Native";"TIER1"
8;"Prosthemadera_novaeseelandiae";24;"birds";"Native";"TIER1"
9;"Prosthemadera_novaeseelandiae";9;"birds";"Native";"TIER1"
10;"Prosthemadera_novaeseelandiae";28;"birds";"Native";"TIER1"
12;"Prosthemadera_novaeseelandiae";8;"birds";"Native";"TIER1"
13;"Prosthemadera_novaeseelandiae";30;"birds";"Native";"TIER1"
14;"Prosthemadera_novaeseelandiae";24;"birds";"Native";"TIER1"
15;"Prosthemadera_novaeseelandiae";44;"birds";"Native";"TIER1"
16;"Prosthemadera_novaeseelandiae";23;"birds";"Native";"TIER1"
17;"Prosthemadera_novaeseelandiae";2;"birds";"Native";"TIER1"
18;"Prosthemadera_novaeseelandiae";63;"birds";"Native";"TIER1"
19;"Prosthemadera_novaeseelandiae";44;"birds";"Native";"TIER1"
20;"Prosthemadera_novaeseelandiae";12;"birds";"Native";"TIER1"
22;"Prosthemadera_novaeseelandiae";4;"birds";"Native";"TIER1"
25;"Prosthemadera_novaeseelandiae";11;"birds";"Native";"TIER1"
27;"Prosthemadera_novaeseelandiae";109;"birds";"Native";"TIER1"
28;"Prosthemadera_novaeseelandiae";35;"birds";"Native";"TIER1"
29;"Prosthemadera_novaeseelandiae";14;"birds";"Native";"TIER1"
30;"Prosthemadera_novaeseelandiae";25;"birds";"Native";"TIER1"
31;"Prosthemadera_novaeseelandiae";23;"birds";"Native";"TIER1"
32;"Prosthemadera_novaeseelandiae";140;"birds";"Native";"TIER1"
33;"Prosthemadera_novaeseelandiae";14;"birds";"Native";"TIER1"
36;"Prosthemadera_novaeseelandiae";6;"birds";"Native";"TIER1"
37;"Prosthemadera_novaeseelandiae";48;"birds";"Native";"TIER1"
38;"Prosthemadera_novaeseelandiae";21;"birds";"Native";"TIER1"
40;"Prosthemadera_novaeseelandiae";29;"birds";"Native";"TIER1"
41;"Prosthemadera_novaeseelandiae";51;"birds";"Native";"TIER1"
43;"Prosthemadera_novaeseelandiae";1;"birds";"Native";"TIER1"
45;"Prosthemadera_novaeseelandiae";16;"birds";"Native";"TIER1"
46;"Prosthemadera_novaeseelandiae";37;"birds";"Native";"TIER1"
49;"Prosthemadera_novaeseelandiae";47;"birds";"Native";"TIER1"
50;"Prosthemadera_novaeseelandiae";6;"birds";"Native";"TIER1"
51;"Prosthemadera_novaeseelandiae";3;"birds";"Native";"TIER1"
53;"Prosthemadera_novaeseelandiae";22;"birds";"Native";"TIER1"
54;"Prosthemadera_novaeseelandiae";18;"birds";"Native";"TIER1"
55;"Prosthemadera_novaeseelandiae";9;"birds";"Native";"TIER1"
1;"Rhipidura_fuliginosa";7;"birds";"Native";"TIER1"
2;"Rhipidura_fuliginosa";20;"birds";"Native";"TIER1"
4;"Rhipidura_fuliginosa";17;"birds";"Native";"TIER1"
5;"Rhipidura_fuliginosa";16;"birds";"Native";"TIER1"
7;"Rhipidura_fuliginosa";4;"birds";"Native";"TIER1"
8;"Rhipidura_fuliginosa";25;"birds";"Native";"TIER1"
9;"Rhipidura_fuliginosa";12;"birds";"Native";"TIER1"
10;"Rhipidura_fuliginosa";36;"birds";"Native";"TIER1"
12;"Rhipidura_fuliginosa";7;"birds";"Native";"TIER1"
13;"Rhipidura_fuliginosa";35;"birds";"Native";"TIER1"
14;"Rhipidura_fuliginosa";23;"birds";"Native";"TIER1"
15;"Rhipidura_fuliginosa";49;"birds";"Native";"TIER1"
16;"Rhipidura_fuliginosa";25;"birds";"Native";"TIER1"
17;"Rhipidura_fuliginosa";2;"birds";"Native";"TIER1"
18;"Rhipidura_fuliginosa";73;"birds";"Native";"TIER1"
19;"Rhipidura_fuliginosa";41;"birds";"Native";"TIER1"
20;"Rhipidura_fuliginosa";16;"birds";"Native";"TIER1"
22;"Rhipidura_fuliginosa";5;"birds";"Native";"TIER1"
25;"Rhipidura_fuliginosa";14;"birds";"Native";"TIER1"
27;"Rhipidura_fuliginosa";98;"birds";"Native";"TIER1"
28;"Rhipidura_fuliginosa";46;"birds";"Native";"TIER1"
29;"Rhipidura_fuliginosa";14;"birds";"Native";"TIER1"
30;"Rhipidura_fuliginosa";19;"birds";"Native";"TIER1"
31;"Rhipidura_fuliginosa";26;"birds";"Native";"TIER1"
32;"Rhipidura_fuliginosa";189;"birds";"Native";"TIER1"
33;"Rhipidura_fuliginosa";36;"birds";"Native";"TIER1"
36;"Rhipidura_fuliginosa";18;"birds";"Native";"TIER1"
37;"Rhipidura_fuliginosa";76;"birds";"Native";"TIER1"
38;"Rhipidura_fuliginosa";56;"birds";"Native";"TIER1"
40;"Rhipidura_fuliginosa";42;"birds";"Native";"TIER1"
41;"Rhipidura_fuliginosa";72;"birds";"Native";"TIER1"
42;"Rhipidura_fuliginosa";5;"birds";"Native";"TIER1"
45;"Rhipidura_fuliginosa";33;"birds";"Native";"TIER1"
46;"Rhipidura_fuliginosa";78;"birds";"Native";"TIER1"
47;"Rhipidura_fuliginosa";7;"birds";"Native";"TIER1"
48;"Rhipidura_fuliginosa";1;"birds";"Native";"TIER1"
49;"Rhipidura_fuliginosa";127;"birds";"Native";"TIER1"
50;"Rhipidura_fuliginosa";27;"birds";"Native";"TIER1"
51;"Rhipidura_fuliginosa";12;"birds";"Native";"TIER1"
52;"Rhipidura_fuliginosa";4;"birds";"Native";"TIER1"
53;"Rhipidura_fuliginosa";34;"birds";"Native";"TIER1"
54;"Rhipidura_fuliginosa";21;"birds";"Native";"TIER1"
55;"Rhipidura_fuliginosa";12;"birds";"Native";"TIER1"
2;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
5;"Sturnus_vulgaris";5;"birds";"Exotic";"TIER1"
7;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
8;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
10;"Sturnus_vulgaris";3;"birds";"Exotic";"TIER1"
13;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
14;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
19;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
20;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
25;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
28;"Sturnus_vulgaris";3;"birds";"Exotic";"TIER1"
29;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
32;"Sturnus_vulgaris";6;"birds";"Exotic";"TIER1"
33;"Sturnus_vulgaris";11;"birds";"Exotic";"TIER1"
37;"Sturnus_vulgaris";3;"birds";"Exotic";"TIER1"
38;"Sturnus_vulgaris";5;"birds";"Exotic";"TIER1"
40;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
41;"Sturnus_vulgaris";3;"birds";"Exotic";"TIER1"
42;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
43;"Sturnus_vulgaris";5;"birds";"Exotic";"TIER1"
46;"Sturnus_vulgaris";4;"birds";"Exotic";"TIER1"
47;"Sturnus_vulgaris";2;"birds";"Exotic";"TIER1"
48;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
49;"Sturnus_vulgaris";3;"birds";"Exotic";"TIER1"
50;"Sturnus_vulgaris";4;"birds";"Exotic";"TIER1"
51;"Sturnus_vulgaris";6;"birds";"Exotic";"TIER1"
52;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
54;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
55;"Sturnus_vulgaris";1;"birds";"Exotic";"TIER1"
1;"Tadorna_variegata";3;"birds";"Native";"TIER1"
2;"Tadorna_variegata";3;"birds";"Native";"TIER1"
4;"Tadorna_variegata";1;"birds";"Native";"TIER1"
5;"Tadorna_variegata";4;"birds";"Native";"TIER1"
8;"Tadorna_variegata";1;"birds";"Native";"TIER1"
9;"Tadorna_variegata";3;"birds";"Native";"TIER1"
10;"Tadorna_variegata";6;"birds";"Native";"TIER1"
13;"Tadorna_variegata";12;"birds";"Native";"TIER1"
