"cell_id";"species";"observations"
2298;"Podocarpus_cunninghamii";1
2298;"Pseudopanax_crassifolius";1
2298;"Pseudowintera_colorata";1
2298;"Raukaua_simplex";1
2298;"Rhipidura_fuliginosa";8
2298;"Turdus_merula";5
2298;"Turdus_philomelos";6
2298;"Zosterops_lateralis";2
2299;"Acanthis_flammea";20
2299;"Acanthisitta_chloris";2
2299;"Anthornis_melanura";14
2299;"Anthus_novaeseelandiae";1
2299;"Branta_canadensis";4
2299;"Carduelis_carduelis";11
2299;"Chloris_chloris";12
2299;"Coprosma_rugosa";2
2299;"Dracophyllum_longifolium";2
2299;"Finschia_novaeseelandiae";2
2299;"Fringilla_coelebs";30
2299;"Gerygone_igata";21
2299;"Hemiphaga_novaeseelandiae";1
2299;"Muehlenbeckia_axillaris";3
2299;"Nestor_notabilis";4
2299;"Passer_domesticus";11
2299;"Pentachondra_pumila";1
2299;"Petroica_australis";1
2299;"Petroica_macrocephala";18
2299;"Prosthemadera_novaeseelandiae";14
2299;"Rhipidura_fuliginosa";29
2299;"Sturnus_vulgaris";7
2299;"Styphelia_nesophila";1
2299;"Tadorna_variegata";4
2299;"Turdus_merula";32
2299;"Turdus_philomelos";17
2299;"Zosterops_lateralis";25
2300;"Acanthis_flammea";3
2300;"Anthornis_melanura";2
2300;"Anthus_novaeseelandiae";2
2300;"Branta_canadensis";1
2300;"Carduelis_carduelis";1
2300;"Carpodetus_serratus";1
2300;"Chloris_chloris";2
2300;"Coprosma_cheesemanii";1
2300;"Coprosma_linariifolia";1
2300;"Coprosma_lucida";1
2300;"Coprosma_rhamnoides";1
2300;"Finschia_novaeseelandiae";1
2300;"Fringilla_coelebs";2
2300;"Gaultheria_antipoda";1
2300;"Gerygone_igata";3
2300;"Griselinia_littoralis";1
2300;"Leptecophylla_juniperina";1
2300;"Leptospermum_scoparium";1
2300;"Muehlenbeckia_axillaris";1
2300;"Nestor_notabilis";1
2300;"Peraxilla_tetrapetala";2
2300;"Petroica_macrocephala";3
2300;"Pittosporum_tenuifolium";1
2300;"Podocarpus_cunninghamii";1
2300;"Pseudopanax_crassifolius";1
2300;"Rhipidura_fuliginosa";2
2300;"Sturnus_vulgaris";1
2300;"Tadorna_variegata";3
2300;"Turdus_merula";3
2300;"Turdus_philomelos";2
2300;"Zosterops_lateralis";1
2302;"Acanthis_flammea";2
2302;"Acanthisitta_chloris";1
2302;"Anthornis_melanura";1
2302;"Anthus_novaeseelandiae";1
2302;"Finschia_novaeseelandiae";1
2302;"Fringilla_coelebs";5
2302;"Gaultheria_antipoda";1
2302;"Gerygone_igata";4
2302;"Nestor_notabilis";1
2302;"Peraxilla_tetrapetala";4
2302;"Petroica_macrocephala";3
2302;"Podocarpus_cunninghamii";1
2302;"Podocarpus_nivalis";1
2302;"Rhipidura_fuliginosa";2
2302;"Turdus_merula";1
2302;"Turdus_philomelos";1
2302;"Zosterops_lateralis";2
2303;"Acanthis_flammea";7
2303;"Acrothamnus_colensoi";1
2303;"Anthus_novaeseelandiae";5
2303;"Branta_canadensis";13
2303;"Carduelis_carduelis";2
2303;"Chloris_chloris";1
2303;"Coprosma_petriei";1
2303;"Fringilla_coelebs";6
2303;"Gerygone_igata";4
2303;"Muehlenbeckia_axillaris";9
2303;"Pentachondra_pumila";1
2303;"Petroica_macrocephala";1
2303;"Rhipidura_fuliginosa";1
2303;"Rosa_rubiginosa";4
2303;"Sturnus_vulgaris";8
2303;"Styphelia_nesophila";3
2303;"Tadorna_variegata";15
2303;"Turdus_merula";7
2303;"Turdus_philomelos";3
2303;"Zosterops_lateralis";3
2304;"Acanthis_flammea";8
2304;"Acanthisitta_chloris";1
2304;"Acrothamnus_colensoi";1
2304;"Anthornis_melanura";3
2304;"Anthus_novaeseelandiae";1
2304;"Branta_canadensis";1
2304;"Carduelis_carduelis";14
2304;"Chloris_chloris";3
2304;"Coprosma_petriei";1
2304;"Coprosma_propinqua";1
2304;"Fringilla_coelebs";18
2304;"Gaultheria_depressa";1
2304;"Gerygone_igata";8
2304;"Melicytus_alpinus";1
2304;"Passer_domesticus";1
2304;"Petroica_macrocephala";3
2304;"Rhipidura_fuliginosa";3
2304;"Rosa_rubiginosa";2
2304;"Sturnus_vulgaris";2
2304;"Styphelia_nesophila";2
2304;"Turdus_merula";14
2304;"Turdus_philomelos";2
2304;"Zosterops_lateralis";11
2305;"Branta_canadensis";1
2305;"Carduelis_carduelis";3
2305;"Fringilla_coelebs";1
2305;"Gerygone_igata";1
2305;"Passer_domesticus";3
2305;"Sturnus_vulgaris";5
2305;"Tadorna_variegata";2
2305;"Turdus_merula";3
2306;"Carduelis_carduelis";3
2306;"Chloris_chloris";1
2306;"Fringilla_coelebs";1
2306;"Melicytus_alpinus";1
2306;"Passer_domesticus";1
2306;"Sturnus_vulgaris";4
2306;"Tadorna_variegata";3
2306;"Turdus_merula";1
2306;"Turdus_philomelos";1
2307;"Acanthis_flammea";2
2307;"Anthus_novaeseelandiae";2
2307;"Branta_canadensis";1
2307;"Carduelis_carduelis";7
2307;"Chloris_chloris";5
2307;"Coprosma_fowerakeri";1
2307;"Fringilla_coelebs";3
2307;"Gaultheria_depressa";1
2307;"Gerygone_igata";2
2307;"Melicytus_alpinus";2
2307;"Nestor_notabilis";1
2307;"Passer_domesticus";1
2307;"Rhipidura_fuliginosa";4
2307;"Sturnus_vulgaris";4
2307;"Styphelia_nesophila";1
2307;"Tadorna_variegata";7
2307;"Turdus_merula";8
2307;"Turdus_philomelos";1
2307;"Zosterops_lateralis";3
2308;"Carduelis_carduelis";1
2308;"Chloris_chloris";2
2308;"Fringilla_coelebs";1
2308;"Gerygone_igata";2
2308;"Meleagris_gallopavo";1
2308;"Porphyrio_melanotus";1
2308;"Sturnus_vulgaris";1
2308;"Tadorna_variegata";2
2308;"Turdus_merula";1
2308;"Turdus_philomelos";1
2308;"Zosterops_lateralis";1
2309;"Gaultheria_depressa";3
2309;"Muehlenbeckia_axillaris";1
2309;"Styphelia_nesophila";2
2310;"Acrothamnus_colensoi";1
2310;"Coprosma_cheesemanii";1
2310;"Coprosma_petriei";1
2310;"Gaultheria_depressa";5
2310;"Styphelia_nesophila";3
2311;"Acanthis_flammea";2
2311;"Anthus_novaeseelandiae";3
2311;"Branta_canadensis";1
2311;"Carduelis_carduelis";1
2311;"Coprosma_petriei";1
2311;"Fringilla_coelebs";2
2311;"Gerygone_igata";2
2311;"Meleagris_gallopavo";1
2311;"Passer_domesticus";3
2311;"Pentachondra_pumila";1
2311;"Rhipidura_fuliginosa";1
2311;"Sturnus_vulgaris";3
2311;"Styphelia_nesophila";1
2311;"Tadorna_variegata";2
2311;"Turdus_merula";1
2311;"Turdus_philomelos";4
2311;"Zosterops_lateralis";4
2312;"Acanthis_flammea";3
2312;"Anthornis_melanura";2
2312;"Anthus_novaeseelandiae";5
2312;"Aristotelia_serrata";1
2312;"Carpodetus_serratus";2
2312;"Chloris_chloris";1
2312;"Coprosma_areolata";1
2312;"Coprosma_cheesemanii";1
2312;"Coprosma_crassifolia";2
2312;"Coprosma_linariifolia";3
2312;"Coprosma_propinqua";3
2312;"Coprosma_rhamnoides";1
2312;"Coprosma_rigida";1
2312;"Coprosma_rotundifolia";2
2312;"Coprosma_rugosa";3
2312;"Coriaria_sarmentosa";1
2312;"Finschia_novaeseelandiae";3
2312;"Fringilla_coelebs";4
2312;"Fuchsia_excorticata";2
2312;"Fuchsia_perscandens";2
2312;"Gerygone_igata";4
2312;"Griselinia_littoralis";2
2312;"Melicytus_alpinus";2
2312;"Melicytus_ramiflorus";2
2312;"Muehlenbeckia_australis";3
2312;"Muehlenbeckia_complexa";3
2312;"Myrsine_australis";2
2312;"Neopanax_colensoi";1
2312;"Pentachondra_pumila";1
2312;"Petroica_macrocephala";1
2312;"Phormium_colensoi";1
2312;"Phormium_tenax";2
2312;"Pittosporum_eugenioides";2
2312;"Pittosporum_tenuifolium";1
2312;"Podocarpus_totara";1
2312;"Pseudopanax_crassifolius";1
2312;"Pseudowintera_colorata";1
2312;"Raukaua_simplex";1
2312;"Ripogonum_scandens";1
2312;"Rubus_cissoides";3
2312;"Styphelia_nesophila";5
2312;"Tadorna_variegata";1
2312;"Turdus_merula";4
2312;"Turdus_philomelos";2
2312;"Zosterops_lateralis";2
2313;"Acanthis_flammea";3
2313;"Acanthisitta_chloris";5
2313;"Anthornis_melanura";11
2313;"Carduelis_carduelis";6
2313;"Carpodetus_serratus";1
2313;"Chloris_chloris";4
2313;"Coprosma_areolata";1
2313;"Coprosma_crassifolia";1
2313;"Coprosma_linariifolia";1
2313;"Coprosma_propinqua";1
2313;"Coprosma_rhamnoides";1
2313;"Coprosma_rotundifolia";1
2313;"Coprosma_rugosa";1
2313;"Finschia_novaeseelandiae";7
2313;"Fringilla_coelebs";9
2313;"Fuchsia_excorticata";1
2313;"Gaultheria_antipoda";1
2313;"Gaultheria_depressa";1
2313;"Gerygone_igata";10
2313;"Griselinia_littoralis";1
2313;"Hemiphaga_novaeseelandiae";5
2313;"Leptospermum_scoparium";1
2313;"Melicytus_ramiflorus";1
2313;"Muehlenbeckia_australis";1
2313;"Muehlenbeckia_complexa";1
2313;"Myrsine_australis";2
2313;"Neopanax_colensoi";1
2313;"Passer_domesticus";1
2313;"Petroica_macrocephala";7
2313;"Phasianus_colchicus";1
2313;"Phormium_colensoi";1
2313;"Phormium_tenax";1
2313;"Pittosporum_eugenioides";1
2313;"Pseudopanax_crassifolius";1
2313;"Pseudowintera_colorata";1
2313;"Raukaua_simplex";1
2313;"Rhipidura_fuliginosa";10
2313;"Rubus_cissoides";1
2313;"Sambucus_nigra";1
2313;"Schefflera_digitata";1
2313;"Sturnus_vulgaris";2
2313;"Styphelia_nesophila";1
2313;"Tadorna_variegata";2
2313;"Tropaeolum_speciosum";1
2313;"Turdus_merula";10
2313;"Turdus_philomelos";7
2313;"Zosterops_lateralis";8
2314;"Acanthis_flammea";4
2314;"Anthornis_melanura";14
2314;"Branta_canadensis";2
2314;"Carduelis_carduelis";19
2314;"Chloris_chloris";16
2314;"Chroicocephalus_novaehollandiae";1
2314;"Coprosma_acerosa";1
2314;"Finschia_novaeseelandiae";3
2314;"Fringilla_coelebs";19
2314;"Gerygone_igata";15
2314;"Passer_domesticus";7
2314;"Petroica_macrocephala";3
2314;"Phasianus_colchicus";2
2314;"Porphyrio_melanotus";3
2314;"Rhipidura_fuliginosa";11
2314;"Sturnus_vulgaris";13
2314;"Tadorna_variegata";12
2314;"Turdus_merula";18
2314;"Turdus_philomelos";17
2314;"Zosterops_lateralis";15
2315;"Acanthis_flammea";4
2315;"Anthornis_melanura";16
2315;"Branta_canadensis";1
2315;"Carduelis_carduelis";21
2315;"Chloris_chloris";21
2315;"Chroicocephalus_novaehollandiae";5
2315;"Fringilla_coelebs";20
2315;"Gerygone_igata";14
2315;"Hemiphaga_novaeseelandiae";1
2315;"Passer_domesticus";35
2315;"Petroica_macrocephala";1
2315;"Phasianus_colchicus";2
2315;"Porphyrio_melanotus";3
2315;"Prosthemadera_novaeseelandiae";1
2315;"Rhipidura_fuliginosa";19
2315;"Sturnus_vulgaris";33
2315;"Tadorna_variegata";16
2315;"Turdus_merula";40
2315;"Turdus_philomelos";18
2315;"Zosterops_lateralis";29
2316;"Acanthis_flammea";31
2316;"Anthornis_melanura";6
2316;"Anthus_novaeseelandiae";3
2316;"Branta_canadensis";57
2316;"Carduelis_carduelis";66
2316;"Chloris_chloris";71
2316;"Chroicocephalus_novaehollandiae";80
2316;"Cotoneaster_franchetii";1
2316;"Fringilla_coelebs";52
2316;"Gerygone_igata";37
2316;"Passer_domesticus";115
2316;"Phasianus_colchicus";1
2316;"Porphyrio_melanotus";56
2316;"Prosthemadera_novaeseelandiae";2
2316;"Rhipidura_fuliginosa";47
2316;"Sturnus_vulgaris";96
2316;"Tadorna_variegata";86
2316;"Turdus_merula";96
2316;"Turdus_philomelos";58
2316;"Zosterops_lateralis";73
2317;"Anthornis_melanura";2
2317;"Aristotelia_serrata";4
2317;"Ascarina_lucida";2
2317;"Astelia_fragrans";1
2317;"Carpodetus_serratus";4
2317;"Coprosma_colensoi";1
2317;"Coprosma_foetidissima";3
2317;"Coprosma_lucida";4
2317;"Coprosma_rhamnoides";5
2317;"Coprosma_rotundifolia";4
2317;"Coriaria_arborea";2
2317;"Dacrydium_cupressinum";1
2317;"Freycinetia_banksii";2
2317;"Fringilla_coelebs";1
2317;"Fuchsia_excorticata";4
2317;"Gerygone_igata";2
2317;"Griselinia_littoralis";5
2317;"Griselinia_lucida";1
2317;"Hedycarya_arborea";5
2317;"Hemiphaga_novaeseelandiae";2
2317;"Melicytus_ramiflorus";5
2317;"Metrosideros_umbellata";3
2317;"Muehlenbeckia_australis";1
2317;"Myrsine_australis";4
2317;"Myrsine_divaricata";2
2317;"Neopanax_colensoi";3
2317;"Nestor_meridionalis";2
2317;"Nestor_notabilis";1
2317;"Pennantia_corymbosa";3
2317;"Petroica_macrocephala";2
2317;"Podocarpus_cunninghamii";2
2317;"Prosthemadera_novaeseelandiae";2
2317;"Prumnopitys_ferruginea";2
2317;"Pseudopanax_crassifolius";1
2317;"Pseudowintera_colorata";2
2317;"Raukaua_edgerleyi";3
2317;"Raukaua_simplex";3
2317;"Rhipidura_fuliginosa";2
2317;"Ripogonum_scandens";4
2317;"Schefflera_digitata";4
2317;"Turdus_merula";2
2317;"Weinmannia_racemosa";5
2317;"Zosterops_lateralis";2
2318;"Acanthis_flammea";4
2318;"Acanthisitta_chloris";6
2318;"Anthornis_melanura";24
2318;"Anthus_novaeseelandiae";2
2318;"Astelia_nervosa";1
2318;"Astelia_nivicola";1
2318;"Coprosma_cheesemanii";2
2318;"Coprosma_colensoi";1
2318;"Coprosma_cuneata";2
2318;"Coprosma_foetidissima";1
2318;"Coprosma_fowerakeri";1
2318;"Coprosma_pseudocuneata";1
2318;"Coprosma_serrulata";1
2318;"Cyanoramphus_auriceps";3
2318;"Dacrydium_cupressinum";1
2318;"Elaeocarpus_hookerianus";1
2318;"Finschia_novaeseelandiae";6
2318;"Fringilla_coelebs";8
2318;"Gerygone_igata";20
2318;"Griselinia_littoralis";1
2318;"Halocarpus_biformis";1
2318;"Hemiphaga_novaeseelandiae";7
2318;"Leptecophylla_juniperina";1
2318;"Luzuriaga_parviflora";1
2318;"Metrosideros_umbellata";1
2318;"Myrsine_divaricata";1
2318;"Neopanax_colensoi";1
2318;"Nestor_meridionalis";10
2318;"Nestor_notabilis";4
2318;"Pentachondra_pumila";1
2318;"Petroica_macrocephala";16
2318;"Phormium_colensoi";1
2318;"Podocarpus_cunninghamii";1
2318;"Prosthemadera_novaeseelandiae";12
2318;"Pseudowintera_colorata";1
2318;"Raukaua_simplex";1
2318;"Rhipidura_fuliginosa";17
2318;"Tadorna_variegata";8
2318;"Turdus_merula";4
2318;"Turdus_philomelos";4
2318;"Weinmannia_racemosa";1
2318;"Zosterops_lateralis";8
2319;"Acanthis_flammea";3
2319;"Acanthisitta_chloris";3
2319;"Anthornis_melanura";9
2319;"Branta_canadensis";1
2319;"Carpodetus_serratus";1
2319;"Coprosma_colensoi";1
2319;"Coprosma_foetidissima";1
2319;"Coprosma_rhamnoides";1
2319;"Coprosma_rotundifolia";1
2319;"Dacrydium_cupressinum";1
2319;"Fringilla_coelebs";8
2319;"Gallirallus_australis";1
2319;"Gerygone_igata";10
2319;"Griselinia_littoralis";1
2319;"Hemiphaga_novaeseelandiae";2
2319;"Myrsine_australis";1
2319;"Neomyrtus_pedunculata";1
2319;"Neopanax_colensoi";1
2319;"Nestor_meridionalis";2
2319;"Nestor_notabilis";4
2319;"Petroica_macrocephala";9
2319;"Podocarpus_cunninghamii";1
2319;"Prosthemadera_novaeseelandiae";1
2319;"Prumnopitys_ferruginea";1
2319;"Pseudopanax_crassifolius";1
2319;"Pseudowintera_colorata";1
2319;"Raukaua_edgerleyi";1
2319;"Raukaua_simplex";1
2319;"Rhipidura_fuliginosa";8
2319;"Tadorna_variegata";4
2319;"Turdus_merula";5
2319;"Turdus_philomelos";6
2319;"Weinmannia_racemosa";1
2319;"Zosterops_lateralis";5
2320;"Anthus_novaeseelandiae";8
2320;"Branta_canadensis";2
2320;"Coprosma_fowerakeri";1
2320;"Coprosma_perpusilla";1
2320;"Hymenolaimus_malacorhynchos";4
2320;"Neopanax_colensoi";1
2320;"Nestor_notabilis";5
2321;"Astelia_nivicola";1
2321;"Coprosma_cheesemanii";1
2321;"Gaultheria_depressa";1
2322;"Astelia_nivicola";2
2322;"Coprosma_acerosa";1
2322;"Coprosma_cuneata";1
2322;"Coprosma_perpusilla";1
2322;"Coprosma_rugosa";1
2322;"Dracophyllum_longifolium";1
2322;"Fuchsia_excorticata";1
2322;"Gaultheria_macrostigma";1
2322;"Myrsine_divaricata";1
2322;"Neopanax_colensoi";1
2322;"Nestor_notabilis";1
2322;"Phormium_colensoi";1
2322;"Podocarpus_nivalis";1
2323;"Acanthis_flammea";22
2323;"Acanthisitta_chloris";42
2323;"Anthornis_melanura";42
2323;"Anthus_novaeseelandiae";11
2323;"Astelia_nivicola";2
2323;"Branta_canadensis";12
2323;"Carduelis_carduelis";6
2323;"Chloris_chloris";1
2323;"Coprosma_depressa";1
2323;"Coprosma_perpusilla";1
2323;"Cyanoramphus_auriceps";46
2323;"Finschia_novaeseelandiae";3
2323;"Fringilla_coelebs";23
2323;"Gaultheria_depressa";1
2323;"Gerygone_igata";28
2323;"Hemiphaga_novaeseelandiae";10
2323;"Hymenolaimus_malacorhynchos";5
2323;"Mohoua_ochrocephala";4
2323;"Nestor_meridionalis";5
2323;"Nestor_notabilis";169
2323;"Petroica_australis";219
2323;"Petroica_macrocephala";42
2323;"Prosthemadera_novaeseelandiae";2
2323;"Rhipidura_fuliginosa";33
2323;"Sturnus_vulgaris";11
2323;"Tadorna_variegata";15
2323;"Turdus_merula";19
2323;"Turdus_philomelos";17
2323;"Zosterops_lateralis";9
2324;"Acanthis_flammea";24
2324;"Acanthisitta_chloris";17
2324;"Anthornis_melanura";27
2324;"Anthus_novaeseelandiae";5
2324;"Aristotelia_fruticosa";1
2324;"Branta_canadensis";8
2324;"Carduelis_carduelis";9
2324;"Chloris_chloris";9
2324;"Coprosma_pseudocuneata";1
2324;"Cyanoramphus_auriceps";9
2324;"Fringilla_coelebs";40
2324;"Gerygone_igata";23
2324;"Hemiphaga_novaeseelandiae";5
2324;"Hymenolaimus_malacorhynchos";2
2324;"Nestor_meridionalis";12
2324;"Nestor_notabilis";42
2324;"Passer_domesticus";5
2324;"Petroica_australis";11
2324;"Petroica_macrocephala";20
2324;"Phyllocladus_trichomanoides";1
2324;"Podocarpus_nivalis";1
2324;"Prosthemadera_novaeseelandiae";4
2324;"Rhipidura_fuliginosa";24
2324;"Sturnus_vulgaris";15
2324;"Tadorna_variegata";27
2324;"Turdus_merula";27
2324;"Turdus_philomelos";25
2324;"Zosterops_lateralis";3
2325;"Anthus_novaeseelandiae";3
2325;"Astelia_nivicola";1
2325;"Gaultheria_depressa";1
2325;"Nestor_notabilis";4
2325;"Tadorna_variegata";1
2326;"Acanthis_flammea";13
2326;"Acanthisitta_chloris";5
2326;"Anthornis_melanura";19
2326;"Anthus_novaeseelandiae";4
2326;"Chloris_chloris";1
2326;"Coprosma_propinqua";1
2326;"Coriaria_arborea";1
2326;"Coriaria_sarmentosa";1
2326;"Finschia_novaeseelandiae";5
2326;"Fringilla_coelebs";11
2326;"Gerygone_igata";13
2326;"Melicytus_alpinus";1
2326;"Muehlenbeckia_axillaris";1
2326;"Muehlenbeckia_complexa";1
2326;"Nestor_meridionalis";1
2326;"Nestor_notabilis";2
2326;"Petroica_macrocephala";15
2326;"Porphyrio_melanotus";1
2326;"Rhipidura_fuliginosa";1
2326;"Rosa_rubiginosa";1
2326;"Styphelia_nesophila";1
2326;"Tadorna_variegata";9
2326;"Turdus_merula";5
2326;"Turdus_philomelos";11
2326;"Zosterops_lateralis";17
2327;"Acanthis_flammea";20
2327;"Acanthisitta_chloris";1
2327;"Anthornis_melanura";17
2327;"Anthus_novaeseelandiae";21
2327;"Branta_canadensis";15
2327;"Carduelis_carduelis";8
2327;"Chloris_chloris";9
2327;"Finschia_novaeseelandiae";4
2327;"Fringilla_coelebs";29
2327;"Gerygone_igata";6
2327;"Hemiphaga_novaeseelandiae";5
2327;"Mohoua_ochrocephala";1
2327;"Nestor_notabilis";1
2327;"Passer_domesticus";10
2327;"Petroica_macrocephala";10
2327;"Prosthemadera_novaeseelandiae";4
2327;"Rhipidura_fuliginosa";10
2327;"Sturnus_vulgaris";7
2327;"Tadorna_variegata";27
2327;"Turdus_merula";31
2327;"Turdus_philomelos";23
2327;"Zosterops_lateralis";16
2328;"Acanthis_flammea";35
2328;"Acanthisitta_chloris";9
2328;"Anthornis_melanura";35
2328;"Branta_canadensis";1
2328;"Carduelis_carduelis";34
2328;"Chloris_chloris";21
2328;"Finschia_novaeseelandiae";22
2328;"Fringilla_coelebs";73
2328;"Gerygone_igata";37
2328;"Hemiphaga_novaeseelandiae";20
2328;"Passer_domesticus";26
2328;"Petroica_macrocephala";18
2328;"Prosthemadera_novaeseelandiae";10
2328;"Rhipidura_fuliginosa";38
2328;"Sturnus_vulgaris";39
2328;"Tadorna_variegata";29
2328;"Turdus_merula";72
2328;"Turdus_philomelos";52
2328;"Zosterops_lateralis";21
2329;"Acanthis_flammea";1
2329;"Acanthisitta_chloris";1
2329;"Acrothamnus_colensoi";1
2329;"Anthornis_melanura";1
2329;"Chloris_chloris";1
2329;"Dracophyllum_longifolium";1
2329;"Fringilla_coelebs";1
2329;"Gerygone_igata";1
2329;"Leptospermum_scoparium";1
2329;"Nestor_notabilis";1
2329;"Petroica_macrocephala";1
2329;"Styphelia_nesophila";1
2329;"Zosterops_lateralis";1
2330;"Carduelis_carduelis";1
2330;"Chloris_chloris";1
2330;"Fringilla_coelebs";2
2330;"Passer_domesticus";1
2330;"Sturnus_vulgaris";2
2330;"Tadorna_variegata";1
2330;"Turdus_merula";1
2330;"Turdus_philomelos";1
2331;"Acanthis_flammea";1
2331;"Anthornis_melanura";2
2331;"Branta_canadensis";5
2331;"Carduelis_carduelis";1
2331;"Fringilla_coelebs";7
2331;"Gerygone_igata";3
2331;"Muehlenbeckia_axillaris";2
2331;"Passer_domesticus";1
2331;"Rosa_rubiginosa";2
2331;"Sturnus_vulgaris";8
2331;"Tadorna_variegata";6
2331;"Turdus_merula";5
2331;"Turdus_philomelos";1
2331;"Zosterops_lateralis";3
2332;"Acanthis_flammea";5
2332;"Acanthisitta_chloris";1
2332;"Anthornis_melanura";1
2332;"Branta_canadensis";3
2332;"Carduelis_carduelis";6
2332;"Chloris_chloris";6
2332;"Fringilla_coelebs";14
2332;"Gerygone_igata";5
2332;"Muehlenbeckia_axillaris";6
2332;"Passer_domesticus";4
2332;"Petroica_macrocephala";1
2332;"Rhipidura_fuliginosa";2
2332;"Rosa_rubiginosa";2
2332;"Sturnus_vulgaris";8
2332;"Tadorna_variegata";6
2332;"Turdus_merula";12
2332;"Turdus_philomelos";8
2332;"Zosterops_lateralis";8
2333;"Acanthis_flammea";14
2333;"Anthus_novaeseelandiae";2
2333;"Branta_canadensis";7
2333;"Carduelis_carduelis";33
2333;"Chloris_chloris";29
2333;"Finschia_novaeseelandiae";1
2333;"Fringilla_coelebs";37
2333;"Gerygone_igata";17
2333;"Melicytus_alpinus";1
2333;"Muehlenbeckia_axillaris";25
2333;"Passer_domesticus";38
2333;"Porphyrio_melanotus";1
2333;"Rhipidura_fuliginosa";12
2333;"Rosa_rubiginosa";22
2333;"Sturnus_vulgaris";44
2333;"Styphelia_nesophila";1
2333;"Tadorna_variegata";23
2333;"Turdus_merula";32
2333;"Turdus_philomelos";23
2333;"Zosterops_lateralis";11
2334;"Acanthis_flammea";13
2334;"Anthus_novaeseelandiae";2
2334;"Branta_canadensis";24
2334;"Carduelis_carduelis";27
2334;"Chloris_chloris";15
2334;"Coprosma_propinqua";1
2334;"Corokia_cotoneaster";1
2334;"Fringilla_coelebs";38
2334;"Gerygone_igata";12
2334;"Hemiphaga_novaeseelandiae";1
2334;"Meleagris_gallopavo";1
2334;"Melicytus_alpinus";1
2334;"Muehlenbeckia_axillaris";12
2334;"Nestor_notabilis";1
2334;"Passer_domesticus";30
2334;"Petroica_macrocephala";1
2334;"Porphyrio_melanotus";3
2334;"Prosthemadera_novaeseelandiae";1
2334;"Rhipidura_fuliginosa";6
2334;"Rosa_rubiginosa";8
2334;"Sturnus_vulgaris";33
2334;"Styphelia_nesophila";1
2334;"Tadorna_variegata";49
2334;"Turdus_merula";33
2334;"Turdus_philomelos";27
2334;"Zosterops_lateralis";11
2335;"Acanthis_flammea";1
2335;"Coprosma_propinqua";1
2335;"Fringilla_coelebs";1
2335;"Melicytus_alpinus";1
2335;"Muehlenbeckia_axillaris";1
2335;"Passer_domesticus";1
2335;"Rosa_rubiginosa";1
2335;"Sturnus_vulgaris";1
2335;"Styphelia_nesophila";1
2335;"Tadorna_variegata";1
2336;"Rosa_rubiginosa";1
2337;"Gaultheria_depressa";1
2338;"Anthus_novaeseelandiae";1
2338;"Carduelis_carduelis";1
2338;"Chloris_chloris";1
2338;"Hemiphaga_novaeseelandiae";1
2338;"Passer_domesticus";1
2338;"Sturnus_vulgaris";2
2339;"Anthus_novaeseelandiae";1
2339;"Fringilla_coelebs";1
2339;"Gerygone_igata";1
2339;"Passer_domesticus";1
2339;"Sturnus_vulgaris";1
2339;"Tadorna_variegata";1
2339;"Turdus_merula";1
2339;"Turdus_philomelos";1
2339;"Zosterops_lateralis";1
2341;"Acanthis_flammea";5
2341;"Acanthisitta_chloris";1
2341;"Anthornis_melanura";13
2341;"Carduelis_carduelis";13
2341;"Chloris_chloris";11
2341;"Coprosma_crassifolia";1
2341;"Finschia_novaeseelandiae";3
2341;"Fringilla_coelebs";14
2341;"Gerygone_igata";10
2341;"Hemiphaga_novaeseelandiae";1
2341;"Passer_domesticus";6
2341;"Rhipidura_fuliginosa";14
2341;"Sturnus_vulgaris";12
2341;"Tadorna_variegata";6
2341;"Turdus_merula";11
2341;"Turdus_philomelos";10
2341;"Zosterops_lateralis";15
2342;"Acanthis_flammea";2
2342;"Anthornis_melanura";4
2342;"Branta_canadensis";1
2342;"Carduelis_carduelis";7
2342;"Chloris_chloris";6
2342;"Fringilla_coelebs";17
2342;"Gerygone_igata";7
2342;"Passer_domesticus";5
2342;"Porphyrio_melanotus";2
2342;"Rhipidura_fuliginosa";11
2342;"Sturnus_vulgaris";7
2342;"Tadorna_variegata";13
2342;"Turdus_merula";10
2342;"Turdus_philomelos";8
2342;"Zosterops_lateralis";8
2343;"Acanthis_flammea";2
2343;"Branta_canadensis";1
2343;"Carduelis_carduelis";9
2343;"Chloris_chloris";5
2343;"Chroicocephalus_novaehollandiae";5
2343;"Fringilla_coelebs";16
2343;"Passer_domesticus";15
2343;"Porphyrio_melanotus";1
2343;"Rhipidura_fuliginosa";6
2343;"Sturnus_vulgaris";13
2343;"Tadorna_variegata";8
2343;"Turdus_merula";12
2343;"Turdus_philomelos";11
2343;"Zosterops_lateralis";7
2344;"Ascarina_lucida";1
2344;"Astelia_fragrans";1
2344;"Carpodetus_serratus";1
2344;"Chroicocephalus_novaehollandiae";1
2344;"Coprosma_foetidissima";1
2344;"Coprosma_lucida";1
2344;"Coprosma_parviflora";1
2344;"Coprosma_propinqua";1
2344;"Coprosma_rhamnoides";1
2344;"Coprosma_rotundifolia";1
2344;"Cordyline_australis";1
2344;"Dacrydium_cupressinum";1
2344;"Griselinia_littoralis";1
2344;"Hedycarya_arborea";1
2344;"Metrosideros_umbellata";1
2344;"Muehlenbeckia_australis";1
2344;"Myrsine_australis";1
2344;"Phormium_tenax";1
