"cell_id";"Acanthis_flammea";"Acridotheres_tristis";"Anthus_novaeseelandiae";"Carduelis_carduelis";"Chroicocephalus_novaehollandiae";"Gerygone_igata";"Nestor_meridionalis";"Passer_domesticus";"Phasianus_colchicus";"Prosthemadera_novaeseelandiae";"Rhipidura_fuliginosa";"Tadorna_variegata";"Zosterops_lateralis";"Alseuosmia_macrophylla";"Anas_chlorotis";"Anthornis_melanura";"Beilschmiedia_tarairi";"Branta_canadensis";"Callaeas_cinereus";"Chloris_chloris";"Coprosma_arborea";"Coprosma_grandifolia";"Coprosma_lucida";"Coprosma_parviflora";"Cordyline_australis";"Dacrydium_cupressinum";"Dysoxylum_spectabile";"Freycinetia_banksii";"Fringilla_coelebs";"Geniostoma_ligustrifolium";"Hemiphaga_novaeseelandiae";"Knightia_excelsa";"Leptecophylla_juniperina";"Leucopogon_fasciculatus";"Meleagris_gallopavo";"Melicytus_ramiflorus";"Mida_salicifolia";"Myrsine_australis";"Myrsine_salicina";"Nestegis_lanceolata";"Petroica_australis";"Petroica_macrocephala";"Phyllocladus_trichomanoides";"Pittosporum_tenuifolium";"Platycercus_eximius";"Porphyrio_melanotus";"Prumnopitys_ferruginea";"Pseudopanax_crassifolius";"Pseudowintera_axillaris";"Rhopalostylis_sapida";"Rubus_australis";"Sturnus_vulgaris";"Turdus_merula";"Turdus_philomelos";"Acanthisitta_chloris";"Leptospermum_scoparium";"Litsea_calicaris";"Macropiper_excelsum";"Pseudopanax_lessonii";"Gallirallus_australis";"Coprosma_rhamnoides";"Geniostoma_rupestre";"Hedycarya_arborea";"Solanum_mauritianum";"Phormium_tenax";"Lantana_camara";"Muehlenbeckia_complexa";"Aristotelia_serrata";"Corynocarpus_laevigatus";"Dacrycarpus_dacrydioides";"Paratrophis_microphylla";"Podocarpus_cunninghamii";"Podocarpus_totara";"Ripogonum_scandens";"Schefflera_digitata";"Vitex_lucens";"Coprosma_robusta";"Ligustrum_sinense";"Lonicera_japonica";"Gaultheria_antipoda";"Styphelia_nesophila";"Carpodetus_serratus";"Elaeocarpus_dentatus";"Griselinia_lucida";"Rubus_cissoides";"Beilschmiedia_tawa";"Coprosma_rotundifolia";"Muehlenbeckia_australis";"Pseudopanax_arboreus";"Rubus_fruticosus";"Coprosma_areolata";"Cyanoramphus_novaezelandiae";"Griselinia_littoralis";"Passiflora_tarminiana";"Mohoua_albicilla";"Philesturnus_carunculatus";"Pittosporum_crassifolium";"Coprosma_macrocarpa";"Coprosma_tenuifolia";"Phormium_colensoi";"Coprosma_rigida";"Solanum_americanum";"Nestegis_cunninghamii";"Raukaua_edgerleyi";"Toronia_toru";"Coprosma_repens";"Hedychium_gardnerianum";"Syzygium_smithii";"Astelia_banksii";"Coprosma_acerosa";"Coprosma_cheesemanii";"Pittosporum_eugenioides";"Myrsine_divaricata";"Alectryon_excelsus";"Coprosma_propinqua";"Solanum_nigrum";"Fuchsia_excorticata";"Pennantia_corymbosa";"Ascarina_lucida";"Parsonsia_heterophylla";"Pseudowintera_colorata";"Lophomyrtus_bullata";"Hedera_helix";"Aristotelia_fruticosa";"Neomyrtus_pedunculata";"Coriaria_arborea";"Weinmannia_racemosa";"Passiflora_tetrandra";"Cacatua_galerita";"Cestrum_nocturnum";"Lophomyrtus_obcordata";"Planchonella_costata";"Prumnopitys_taxifolia";"Asparagus_asparagoides";"Myoporum_laetum";"Coprosma_crassifolia";"Asparagus_scandens";"Astelia_fragrans";"Notiomystis_cincta";"Corokia_cotoneaster";"Coprosma_foetidissima";"Raukaua_simplex";"Rhaphiolepis_loquata";"Ligustrum_lucidum";"Cyanoramphus_auriceps";"Metrosideros_umbellata";"Neopanax_colensoi";"Phoenix_canariensis";"Trachycarpus_fortunei";"Rhamnus_alaternus";"Ileostylus_micranthus";"Archontophoenix_cunninghamiana";"Corokia_macrocarpa";"Cotoneaster_coriaceus";"Dracaena_draco";"Pisonia_brunoniana";"Solanum_pseudocapsicum";"Crataegus_monogyna";"Solanum_aviculare";"Cotoneaster_glaucophyllus";"Melicytus_lanceolatus";"Prunus_domestica";"Solanum_laciniatum";"Phytolacca_icosandra";"Coprosma_depressa";"Astelia_nervosa";"Leycesteria_formosa";"Mohoua_ochrocephala";"Coprosma_colensoi";"Berberis_glaucocarpa";"Isolepis_habra";"Coprosma_cuneata";"Luzuriaga_parviflora";"Meryta_sinclairii";"Hymenolaimus_malacorhynchos";"Actinidia_chinensis";"Elaeocarpus_hookerianus";"Prunus_avium";"Plagianthus_regius";"Cotoneaster_franchetii";"Coprosma_linariifolia";"Halocarpus_biformis";"Coprosma_pseudocuneata";"Berberis_darwinii";"Passiflora_tripartita";"Rosa_rubiginosa";"Rubus_squarrosus";"Ilex_aquifolium";"Muehlenbeckia_axillaris";"Lepidothamnus_intermedius";"Tupeia_antarctica";"Androstoma_empetrifolia";"Alepis_flavida";"Lepidothamnus_laxifolius";"Coprosma_perpusilla";"Dracophyllum_longifolium";"Ficus_macrophylla";"Gaultheria_depressa";"Psidium_cattleianum";"Pentachondra_pumila";"Podocarpus_nivalis";"Coriaria_plumosa";"Coprosma_rugosa";"Gaultheria_macrostigma";"Peraxilla_tetrapetala";"Acrothamnus_colensoi";"Melicytus_alpinus";"Arbutus_unedo";"Laurus_nobilis";"Pyrus_communis";"Gunnera_tinctoria";"Lycium_ferocissimum";"Syzygium_australe";"Fuchsia_perscandens";"Taxus_baccata";"Euonymus_europaeus";"Olea_europaea";"Prunus_laurocerasus";"Cornus_capitata";"Alnus_glutinosa";"Vitis_vinifera";"Muehlenbeckia_astonii";"Malus_domestica";"Prunus_cerasifera";"Nestor_notabilis";"Finschia_novaeseelandiae";"Acer_pseudoplatanus";"Astelia_nivicola";"Strigops_habroptila";"Jasminum_officinale";"Coriaria_sarmentosa";"Sambucus_nigra";"Coprosma_fowerakeri";"Melicytus_obovatus";"Actinidia_arguta";"Coprosma_serrulata";"Cyanoramphus_malherbi";"Ligustrum_ovalifolium";"Peraxilla_colensoi";"Sorbus_aucuparia";"Coprosma_petriei";"Coriaria_angustissima";"Ficus_carica";"Coprosma_intertexta";"Tropaeolum_speciosum";"Melicytus_chathamicus";"Ribes_sanguineum"
1159;1;0;0;20;0;17;0;3;3;1;14;6;19;0;0;0;0;2;0;10;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;8;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1160;6;0;0;27;0;35;0;16;7;15;24;0;18;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;23;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1161;1;1;0;91;0;48;0;133;14;42;53;29;47;0;0;16;0;0;0;30;0;0;0;0;0;0;0;0;60;0;16;0;0;0;1;0;0;0;0;0;0;0;0;0;9;7;0;0;0;0;0;96;77;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1162;0;0;0;54;0;32;0;70;0;32;23;20;25;0;0;4;0;0;0;21;0;0;0;0;0;0;0;0;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;63;52;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1163;1;0;0;54;0;35;0;71;6;33;42;18;26;0;0;2;0;0;0;22;0;0;0;0;0;0;0;0;33;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;49;50;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1164;1;0;0;67;0;118;0;71;20;109;135;56;103;0;0;86;0;49;0;40;0;0;0;0;0;0;0;0;98;0;49;0;0;0;0;0;0;0;0;0;0;14;0;0;64;86;0;0;0;0;0;110;141;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1165;0;0;2;51;0;194;0;23;34;122;121;21;159;0;0;123;0;0;0;23;0;3;2;1;0;1;0;0;132;3;91;5;0;1;0;3;0;3;1;0;0;59;0;0;49;12;2;2;3;0;0;45;110;44;19;0;0;1;0;0;2;0;3;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0;1;2;0;1;2;0;2;2;0;0;0;3;0;72;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1166;4;0;0;1;0;29;0;3;0;9;8;14;12;0;0;14;0;0;0;1;0;0;0;0;0;0;0;0;23;1;4;0;0;0;0;0;0;0;2;0;0;8;0;0;1;0;1;0;1;0;0;4;22;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1167;1;15;0;15;0;7;0;24;1;11;10;6;9;0;0;5;0;0;0;7;0;0;0;0;0;0;0;0;14;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;20;21;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1168;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1169;0;0;0;3;0;3;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1170;0;1;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1171;0;0;0;3;0;3;0;5;0;0;4;5;3;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;0;0;0;7;0;6;0;7;6;1;3;3;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1173;1;1;11;42;71;12;0;54;0;13;15;19;9;0;0;3;0;6;0;26;0;0;0;0;0;0;0;0;18;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;39;28;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1174;1;0;1;4;13;0;0;7;0;2;1;2;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1175;13;2;15;67;45;68;0;75;28;7;49;11;37;0;0;1;0;15;0;21;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;77;44;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1176;0;0;5;38;4;15;0;45;7;8;14;3;10;0;0;2;0;9;0;21;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;39;31;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1177;0;0;0;53;0;16;0;97;1;14;13;16;7;0;0;0;0;4;0;29;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;0;0;0;87;52;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1178;0;0;0;147;0;81;0;208;9;67;105;27;79;0;0;5;0;4;0;48;0;0;0;0;0;0;0;0;87;0;19;0;0;0;2;0;0;0;0;0;0;0;0;0;6;39;0;0;0;0;0;190;158;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1179;2;0;1;47;0;7;0;65;0;9;21;7;10;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;41;0;0;0;0;0;66;41;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
