"cell_id";"guild";"record.type";"richness"
2859;"plants";"GBIF";1
2860;"birds";"GBIF";15
2861;"birds";"GBIF";16
2862;"birds";"GBIF";15
2863;"birds";"GBIF";19
2864;"birds";"GBIF";17
2865;"birds";"GBIF";4
2865;"plants";"NVS";14
2866;"birds";"GBIF";13
2867;"birds";"GBIF";6
2868;"birds";"GBIF";16
2869;"birds";"GBIF";11
2870;"birds";"GBIF";14
2871;"birds";"GBIF";14
2872;"birds";"GBIF";18
2872;"birds";"TIER1";13
2872;"plants";"GBIF";1
2872;"plants";"NVS";26
2873;"birds";"GBIF";19
2874;"birds";"GBIF";15
2875;"birds";"GBIF";14
2876;"birds";"GBIF";16
2877;"birds";"GBIF";15
2878;"birds";"GBIF";23
2879;"birds";"GBIF";24
2879;"plants";"GBIF";3
2880;"birds";"GBIF";1
2880;"birds";"TIER1";13
2880;"plants";"NVS";18
2881;"birds";"GBIF";13
2882;"birds";"GBIF";13
2882;"birds";"TIER1";13
2882;"plants";"NVS";16
2883;"birds";"GBIF";16
2883;"plants";"GBIF";1
2884;"birds";"GBIF";12
2884;"birds";"TIER1";12
2884;"plants";"GBIF";2
2884;"plants";"NVS";13
2885;"birds";"GBIF";10
2885;"birds";"TIER1";9
2885;"plants";"NVS";3
2886;"birds";"TIER1";10
2886;"plants";"NVS";11
2887;"birds";"GBIF";20
2888;"birds";"GBIF";21
2888;"birds";"TIER1";15
2888;"plants";"GBIF";1
2888;"plants";"NVS";12
2889;"birds";"GBIF";16
2889;"plants";"NVS";25
2890;"birds";"GBIF";18
2891;"birds";"GBIF";16
2892;"birds";"GBIF";14
2892;"plants";"GBIF";1
2893;"birds";"GBIF";17
2894;"birds";"GBIF";16
2895;"birds";"GBIF";13
2896;"birds";"GBIF";18
2896;"plants";"GBIF";1
2896;"plants";"NVS";20
2897;"birds";"GBIF";15
2898;"birds";"GBIF";19
2899;"birds";"GBIF";21
2899;"plants";"NVS";5
2900;"birds";"GBIF";17
2901;"birds";"GBIF";17
2902;"birds";"GBIF";14
2903;"birds";"GBIF";16
2904;"birds";"GBIF";20
2905;"birds";"GBIF";16
2906;"birds";"GBIF";18
2907;"birds";"GBIF";18
2908;"birds";"GBIF";18
2909;"birds";"GBIF";18
2910;"birds";"GBIF";23
2911;"birds";"GBIF";19
2911;"birds";"TIER1";12
2911;"plants";"GBIF";1
2911;"plants";"NVS";21
2912;"birds";"GBIF";16
2912;"birds";"TIER1";11
2912;"plants";"GBIF";3
2912;"plants";"NVS";20
2913;"birds";"GBIF";18
2913;"birds";"TIER1";14
2913;"plants";"GBIF";2
2913;"plants";"NVS";23
2914;"birds";"GBIF";13
2914;"birds";"TIER1";14
2914;"plants";"NVS";29
2915;"birds";"GBIF";10
2915;"birds";"TIER1";13
2915;"plants";"GBIF";1
2915;"plants";"NVS";13
2916;"birds";"GBIF";13
2916;"birds";"TIER1";18
2916;"plants";"NVS";20
2917;"birds";"GBIF";19
2917;"birds";"TIER1";18
2917;"plants";"NVS";15
2918;"birds";"GBIF";21
2918;"plants";"GBIF";1
2918;"plants";"NVS";37
2919;"birds";"GBIF";20
2920;"birds";"GBIF";18
2920;"plants";"NVS";1
2921;"birds";"GBIF";15
2921;"birds";"TIER1";9
2921;"plants";"NVS";10
2922;"birds";"GBIF";19
2922;"plants";"GBIF";2
2922;"plants";"NVS";2
2923;"birds";"GBIF";10
2924;"birds";"GBIF";18
2925;"birds";"GBIF";13
2926;"birds";"GBIF";18
2927;"birds";"GBIF";18
2927;"birds";"TIER1";12
2927;"plants";"GBIF";1
2927;"plants";"NVS";22
2928;"birds";"GBIF";17
2929;"birds";"GBIF";17
2930;"birds";"GBIF";15
2931;"birds";"GBIF";10
2932;"birds";"GBIF";16
2933;"birds";"GBIF";17
2934;"birds";"GBIF";18
2935;"birds";"GBIF";21
2936;"birds";"GBIF";21
2937;"birds";"GBIF";22
2938;"birds";"GBIF";20
2939;"birds";"GBIF";3
2940;"birds";"GBIF";22
2940;"plants";"GBIF";1
2941;"birds";"GBIF";9
2941;"birds";"TIER1";14
2941;"plants";"NVS";16
2942;"birds";"TIER1";12
2942;"plants";"GBIF";4
2942;"plants";"NVS";15
2943;"birds";"GBIF";12
2943;"birds";"TIER1";17
2943;"plants";"GBIF";5
2943;"plants";"NVS";20
2944;"birds";"GBIF";18
2944;"birds";"TIER1";17
2944;"plants";"GBIF";1
2944;"plants";"NVS";45
2945;"birds";"GBIF";14
2945;"plants";"NVS";12
2946;"birds";"GBIF";23
2946;"birds";"TIER1";9
2946;"plants";"NVS";17
2947;"birds";"GBIF";20
2948;"birds";"GBIF";22
2949;"birds";"GBIF";19
2949;"birds";"TIER1";18
2949;"plants";"GBIF";1
2949;"plants";"NVS";23
2950;"birds";"GBIF";19
2950;"plants";"GBIF";1
2951;"birds";"GBIF";17
2952;"birds";"GBIF";18
2953;"birds";"GBIF";16
2954;"birds";"GBIF";19
2954;"plants";"GBIF";45
2955;"birds";"GBIF";14
2955;"plants";"NVS";28
2956;"birds";"GBIF";18
2957;"birds";"GBIF";17
2958;"birds";"GBIF";11
2959;"birds";"GBIF";7
2960;"birds";"GBIF";13
2961;"birds";"GBIF";15
2962;"birds";"GBIF";15
2963;"birds";"GBIF";18
2964;"birds";"GBIF";22
2965;"birds";"GBIF";19
2966;"birds";"GBIF";18
2967;"birds";"GBIF";1
2969;"birds";"GBIF";9
2970;"birds";"GBIF";14
2970;"plants";"NVS";38
2971;"birds";"GBIF";7
2971;"birds";"TIER1";13
2971;"plants";"NVS";34
2972;"birds";"GBIF";13
2973;"birds";"GBIF";20
2974;"birds";"GBIF";22
2974;"birds";"TIER1";9
2974;"plants";"GBIF";1
2974;"plants";"NVS";20
2975;"birds";"GBIF";30
2976;"birds";"GBIF";17
2977;"birds";"GBIF";16
2977;"plants";"NVS";4
2978;"birds";"GBIF";18
2978;"plants";"GBIF";1
2978;"plants";"NVS";4
2979;"birds";"GBIF";18
2980;"birds";"GBIF";17
2981;"birds";"GBIF";21
2982;"birds";"GBIF";13
2983;"birds";"GBIF";19
2983;"birds";"TIER1";10
2983;"plants";"GBIF";1
2983;"plants";"NVS";18
2984;"birds";"GBIF";17
2985;"birds";"GBIF";9
2985;"plants";"NVS";14
2986;"birds";"GBIF";23
2987;"birds";"GBIF";19
2987;"birds";"TIER1";13
2987;"plants";"GBIF";3
2987;"plants";"NVS";23
2988;"birds";"GBIF";20
2989;"birds";"GBIF";22
2990;"birds";"GBIF";12
2991;"birds";"GBIF";19
2992;"birds";"GBIF";23
2993;"birds";"GBIF";2
2994;"birds";"GBIF";24
2995;"birds";"GBIF";26
2995;"plants";"GBIF";1
2996;"birds";"GBIF";15
2997;"birds";"GBIF";14
2998;"birds";"GBIF";21
2999;"birds";"GBIF";17
3000;"birds";"GBIF";16
3001;"birds";"GBIF";20
3001;"birds";"TIER1";12
3001;"plants";"GBIF";3
3001;"plants";"NVS";15
3002;"birds";"GBIF";21
3002;"birds";"TIER1";8
3002;"plants";"GBIF";2
3002;"plants";"NVS";16
3003;"birds";"GBIF";21
3003;"birds";"TIER1";14
3003;"plants";"GBIF";2
3003;"plants";"NVS";15
3004;"birds";"GBIF";26
3004;"plants";"GBIF";2
3005;"birds";"GBIF";24
3005;"plants";"GBIF";1
3006;"birds";"GBIF";20
3006;"plants";"GBIF";1
3007;"birds";"GBIF";26
3008;"birds";"GBIF";18
3008;"plants";"NVS";3
3009;"birds";"GBIF";15
3010;"birds";"GBIF";20
3010;"plants";"GBIF";24
3011;"birds";"GBIF";24
3011;"plants";"GBIF";3
3011;"plants";"NVS";1
3012;"birds";"GBIF";14
3013;"birds";"GBIF";21
3013;"birds";"TIER1";12
3013;"plants";"NVS";15
3014;"birds";"GBIF";20
3015;"birds";"GBIF";23
3015;"birds";"TIER1";11
3015;"plants";"NVS";15
3016;"birds";"GBIF";27
3016;"birds";"TIER1";13
3016;"plants";"GBIF";7
3016;"plants";"NVS";18
3017;"birds";"GBIF";21
3017;"plants";"GBIF";1
3018;"birds";"GBIF";21
3018;"birds";"TIER1";13
3019;"birds";"GBIF";19
3020;"birds";"GBIF";28
3020;"plants";"GBIF";2
3020;"plants";"NVS";11
3021;"birds";"GBIF";20
3022;"birds";"GBIF";22
3022;"plants";"GBIF";4
3023;"birds";"GBIF";17
3024;"birds";"GBIF";16
3025;"birds";"GBIF";29
3026;"birds";"GBIF";23
3027;"birds";"GBIF";21
3028;"birds";"GBIF";18
3029;"birds";"GBIF";4
3030;"birds";"GBIF";13
