"PLANTSPECIES";"BIRDSPECIES";"REFERENCE";"PLANTSTATUS";"BIRDSTATUS"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"CSN, Notornis 43.";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"CSN, Notornis 36.";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Pegman 2012 PhD thesis (UoA)";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Vitex_lucens";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Vitex_lucens";"Philesturnus_carunculatus";"HANZAAB";"Native";"Native"
"Vitex_lucens";"Platycercus_eximius";"Woon et al. 2002, Notornis 49, 91-94.";"Native";"Exotic"
"Vitis_vinifera";"Acridotheres_tristis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Vitis_vinifera";"Anas_chlorotis";"Moore et al., 2006, NZ J Ecol 30, 397-403.";"Exotic";"Native"
"Vitis_vinifera";"Prosthemadera_novaeseelandiae";"Gravatt, 1970 Notornis 13, 96-101.";"Exotic";"Native"
"Vitis_vinifera";"Prosthemadera_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Vitis_vinifera";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Vitis_vinifera";"Turdus_merula";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Exotic";"Exotic"
"Vitis_vinifera";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Vitis_vinifera";"Turdus_philomelos";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Exotic";"Exotic"
"Vitis_vinifera";"Turdus_philomelos";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Vitis_vinifera";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Weinmannia_racemosa";"Gerygone_igata";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Weinmannia_racemosa";"Nestor_notabilis";"Greer et al. 2015 NZ J Ecol 39, 254-61.";"Native";"Native"
"Weinmannia_racemosa";"Petroica_macrocephala";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
